symbol,bucket_ts_ms,bucket_start_utc,trade_count,buy_trade_count,sell_trade_count,buy_notional,sell_notional,cvd,total_notional,taker_buy_pct,avg_trade_notional,max_trade_notional,vwap,low_price,high_price
doge-usdc,1777063140000,2026-04-24T20:39:00Z,6,3,3,808.1925,271.462708,536.729792,1079.655208,74.8565369769,179.942534667,712.549,0.0984996996624,0.098484,0.098506
doge-usdc,1777063200000,2026-04-24T20:40:00Z,5,2,3,82.202393,470.034598,-387.832205,552.236991,14.8853471136,110.4473982,401.81472,0.0984730725749,0.098374,0.098507
doge-usdc,1777063260000,2026-04-24T20:41:00Z,26,21,5,28170.007217,1956.882468,26213.124749,30126.889685,93.5045320361,1158.72652635,7690.965208,0.098483497277,0.098398,0.098502
doge-usdc,1777063320000,2026-04-24T20:42:00Z,1,0,1,0,3464.645271,-3464.645271,3464.645271,0,3464.645271,3464.645271,0.098447,0.098447,0.098447
doge-usdc,1777063380000,2026-04-24T20:43:00Z,1,1,0,19.983117,0,19.983117,19.983117,100,19.983117,19.983117,0.098439,0.098439,0.098439
doge-usdc,1777063440000,2026-04-24T20:44:00Z,4,2,2,114.237114,118.967895,-4.730781,233.205009,48.9857033903,58.30125225,108.046494,0.0983987379747,0.098391,0.098404
doge-usdc,1777063500000,2026-04-24T20:45:00Z,1,0,1,0,196.844,-196.844,196.844,0,196.844,196.844,0.098422,0.098422,0.098422
doge-usdc,1777063560000,2026-04-24T20:46:00Z,1,0,1,0,10.135509,-10.135509,10.135509,0,10.135509,10.135509,0.098403,0.098403,0.098403
doge-usdc,1777063620000,2026-04-24T20:47:00Z,8,3,5,129.25233,146.766402,-17.514072,276.018732,46.8273761942,34.5023415,87.713604,0.0984374935806,0.098427,0.098444
doge-usdc,1777063680000,2026-04-24T20:48:00Z,11,4,7,73.351239,14422.579004,-14349.227765,14495.930243,0.506012637826,1317.81184027,8984.224668,0.0984818011808,0.098445,0.098489
doge-usdc,1777063740000,2026-04-24T20:49:00Z,10,5,5,348.100012,351.854241,-3.754229,699.954253,49.7318232596,69.9954253,201.348655,0.0984464490858,0.098434,0.098459
doge-usdc,1777063800000,2026-04-24T20:50:00Z,7,3,4,73.42155,640.734704,-567.313154,714.156254,10.280880352,102.022322,262.435708,0.0984364237078,0.098411,0.098439
doge-usdc,1777063860000,2026-04-24T20:51:00Z,6,0,6,0,1221.204796,-1221.204796,1221.204796,0,203.534132667,517.36138,0.0984683757458,0.098458,0.09847
doge-usdc,1777063920000,2026-04-24T20:52:00Z,6,4,2,205.278168,59.1997,146.078468,264.477868,77.616387924,44.0796446667,140.85786,0.0985019992551,0.098501,0.098502
doge-usdc,1777063980000,2026-04-24T20:53:00Z,1,1,0,0.196938,0,0.196938,0.196938,100,0.196938,0.196938,0.098469,0.098469,0.098469
doge-usdc,1777064040000,2026-04-24T20:54:00Z,4,2,2,30.721704,731.267924,-700.54622,761.989628,4.03177456373,190.497407,720.33731,0.0984737177565,0.098467,0.098474
doge-usdc,1777064100000,2026-04-24T20:55:00Z,2,2,0,25.796238,0,25.796238,25.796238,100,12.898119,15.357888,0.0984589236641,0.098448,0.098475
doge-usdc,1777064160000,2026-04-24T20:56:00Z,83,78,5,87969.346365,787.807675,87181.53869,88757.15404,99.1124009287,1069.36330169,42610.363882,0.0988361701649,0.098507,0.098876
doge-usdc,1777064220000,2026-04-24T20:57:00Z,19,6,13,3880.860161,2712.963275,1167.896886,6593.823436,58.8559914997,347.043338737,2920.1328,0.0988105172331,0.098773,0.098856
doge-usdc,1777064280000,2026-04-24T20:58:00Z,12,10,2,2232.134386,77.298992,2154.835394,2309.433378,96.6529022774,192.4527815,971.259584,0.0988669625412,0.098835,0.098882
doge-usdc,1777064340000,2026-04-24T20:59:00Z,12,9,3,8685.796404,69.090775,8616.705629,8754.887179,99.2108319206,729.573931583,2673.20055,0.098847094716,0.098834,0.098855
doge-usdc,1777064400000,2026-04-24T21:00:00Z,26,14,12,2428.419203,5794.150423,-3365.73122,8222.569626,29.5335802973,316.252677923,2189.324742,0.0988301497133,0.098821,0.098861
doge-usdc,1777064460000,2026-04-24T21:01:00Z,7,3,4,253.72901,1043.465754,-789.736744,1297.194764,19.559823786,185.313537714,881.280078,0.0988941651292,0.098861,0.098899
doge-usdc,1777064520000,2026-04-24T21:02:00Z,3,2,1,684.912318,33.6226,651.289718,718.534918,95.3206727804,239.511639333,586.113216,0.0988764164029,0.098872,0.098898
doge-usdc,1777064580000,2026-04-24T21:03:00Z,4,2,2,603.803884,49.347951,554.455933,653.151835,92.4446432888,163.28795875,566.913438,0.0988874844815,0.098886,0.098902
doge-usdc,1777064640000,2026-04-24T21:04:00Z,6,3,3,2025.845836,1342.321707,683.524129,3368.167543,60.1468249467,561.361257167,1040.356416,0.0989153781974,0.098905,0.098926
doge-usdc,1777064700000,2026-04-24T21:05:00Z,38,22,16,24642.688444,2957.441108,21685.247336,27600.129552,89.2846839634,726.319198737,5202.674475,0.0989776998264,0.09894,0.099025
doge-usdc,1777064760000,2026-04-24T21:06:00Z,2,1,1,50.592066,1250.90082,-1200.308754,1301.492886,3.88723338746,650.746443,1250.90082,0.09899542755,0.098995,0.099006
doge-usdc,1777064820000,2026-04-24T21:07:00Z,10,2,8,31.05774,12937.455906,-12906.398166,12968.513646,0.239485733275,1296.8513646,4999.808136,0.0989147393447,0.098909,0.098926
doge-usdc,1777064880000,2026-04-24T21:08:00Z,1,1,0,19.97982,0,19.97982,19.97982,100,19.97982,19.97982,0.09891,0.09891,0.09891
doge-usdc,1777064940000,2026-04-24T21:09:00Z,5,3,2,696.89847,772.16706,-75.26859,1469.06553,47.4382153667,293.813106,722.1963,0.0989336339147,0.098931,0.098952
doge-usdc,1777065000000,2026-04-24T21:10:00Z,3,2,1,1745.899068,27.308544,1718.590524,1773.207612,98.4599353276,591.069204,962.021066,0.098956839779,0.098944,0.098962
doge-usdc,1777065060000,2026-04-24T21:11:00Z,1,0,1,0,395.78,-395.78,395.78,0,395.78,395.78,0.098945,0.098945,0.098945
doge-usdc,1777065120000,2026-04-24T21:12:00Z,95,48,47,15831.203181,12025.490966,3805.712215,27856.694147,56.8308755427,293.228359442,2748.095338,0.0993172258719,0.099076,0.099429
doge-usdc,1777065180000,2026-04-24T21:13:00Z,8,7,1,1856.518389,14.90445,1841.613939,1871.422839,99.2035765681,233.927854875,888.68964,0.0994010112604,0.09934,0.09944
doge-usdc,1777065240000,2026-04-24T21:14:00Z,55,5,50,1647.976966,12534.992942,-10887.015976,14182.969908,11.6194067723,257.872180145,2499.951624,0.0991372386345,0.098931,0.09944
doge-usdc,1777065300000,2026-04-24T21:15:00Z,12,7,5,1825.34694,237.21047,1588.13647,2062.55741,88.4992064294,171.879784167,985.264436,0.0989425985801,0.098925,0.099015
doge-usdc,1777065360000,2026-04-24T21:16:00Z,4,2,2,66.790275,950.2103,-883.420025,1017.000575,6.56737829278,254.25014375,945.461084,0.0989396415021,0.098933,0.098953
doge-usdc,1777065420000,2026-04-24T21:17:00Z,21,1,20,4.749264,29292.292052,-29287.542788,29297.041316,0.016210729093,1395.09720552,6576.952282,0.0989140013437,0.098906,0.098943
doge-usdc,1777065480000,2026-04-24T21:18:00Z,10,5,5,4962.21335,2169.434472,2792.778878,7131.647822,69.5801794179,713.1647822,3955.38132,0.0989338672678,0.098918,0.098953
doge-usdc,1777065540000,2026-04-24T21:19:00Z,4,3,1,1377.309652,22.76425,1354.545402,1400.073902,98.3740679712,350.0184755,898.764732,0.0989731303549,0.098972,0.098976
doge-usdc,1777065600000,2026-04-24T21:20:00Z,4,2,2,35.244436,180.126254,-144.881818,215.37069,16.3645461692,53.8426725,164.879022,0.0989755009191,0.098967,0.099033
doge-usdc,1777065660000,2026-04-24T21:21:00Z,22,2,20,569.628449,49952.566723,-49382.938274,50522.195172,1.12748158915,2296.46341691,9939.114396,0.0988754582909,0.098846,0.098911
doge-usdc,1777065720000,2026-04-24T21:22:00Z,16,3,13,146.234373,25421.674676,-25275.440303,25567.909049,0.571944982751,1597.99431556,5246.756064,0.0988781384833,0.098853,0.098885
doge-usdc,1777065780000,2026-04-24T21:23:00Z,2,1,1,32.943357,10.090044,22.853313,43.033401,76.552994266,21.5167005,32.943357,0.0989273586207,0.098922,0.098929
doge-usdc,1777065840000,2026-04-24T21:24:00Z,2,0,2,0,741.796393,-741.796393,741.796393,0,370.8981965,721.9189,0.098893,0.098893,0.098893
doge-usdc,1777065900000,2026-04-24T21:25:00Z,3,2,1,42.53289,15.238762,27.294128,57.771652,73.6224229835,19.2572173333,27.294744,0.0989240616438,0.098894,0.098953
doge-usdc,1777065960000,2026-04-24T21:26:00Z,1,0,1,0,15.925315,-15.925315,15.925315,0,15.925315,15.925315,0.098915,0.098915,0.098915
doge-usdc,1777066020000,2026-04-24T21:27:00Z,5,1,4,520.039328,1775.495153,-1255.455825,2295.534481,22.6543897425,459.1068962,958.420512,0.098847456444,0.098847,0.098866
doge-usdc,1777066080000,2026-04-24T21:28:00Z,4,3,1,82.152831,19.183302,62.969529,101.336133,81.0696328821,25.33403325,52.191216,0.09886452,0.098847,0.098889
doge-usdc,1777066140000,2026-04-24T21:29:00Z,2,1,1,876.070944,681.514992,194.555952,1557.585936,56.2454323548,778.792968,876.070944,0.0989257501429,0.098924,0.098928
doge-usdc,1777066200000,2026-04-24T21:30:00Z,9,7,2,4557.258235,577.636514,3979.621721,5134.894749,88.7507623382,570.543861,2513.812005,0.0988963204229,0.098886,0.098912
doge-usdc,1777066260000,2026-04-24T21:31:00Z,2,0,2,0,152.55911,-152.55911,152.55911,0,76.279555,89.29767,0.098871749838,0.098846,0.09889
doge-usdc,1777066380000,2026-04-24T21:33:00Z,4,4,0,755.077674,0,755.077674,755.077674,100,188.7694185,692.787495,0.0988968793713,0.098859,0.098899
doge-usdc,1777066440000,2026-04-24T21:34:00Z,2,2,0,30.67326,0,30.67326,30.67326,100,15.33663,15.534522,0.098946,0.098946,0.098946
doge-usdc,1777066500000,2026-04-24T21:35:00Z,22,4,18,66.948762,14542.681862,-14475.7331,14609.630624,0.458250887535,664.074119273,1975.78,0.0987717822233,0.098733,0.098946
doge-usdc,1777066560000,2026-04-24T21:36:00Z,11,4,7,391.300145,6216.810675,-5825.51053,6608.11082,5.92151305659,600.737347273,1974.22,0.0987139735891,0.0987,0.098775
doge-usdc,1777066620000,2026-04-24T21:37:00Z,2,1,1,11.258298,13.232768,-1.97447,24.491066,45.9689994711,12.245533,13.232768,0.0987542983871,0.098752,0.098757
doge-usdc,1777066680000,2026-04-24T21:38:00Z,4,3,1,48.599612,23.407779,25.191833,72.007391,67.4925328151,18.00184775,23.407779,0.0987755706447,0.09876,0.098798
doge-usdc,1777066740000,2026-04-24T21:39:00Z,5,3,2,183.245419,731.582306,-548.336887,914.827725,20.0305930824,182.965545,720.523202,0.0987828231293,0.098742,0.098791
doge-usdc,1777066800000,2026-04-24T21:40:00Z,4,2,2,30.998237,47.780413,-16.782176,78.77865,39.3485252667,19.6946625,27.345994,0.098720112782,0.098717,0.098723
doge-usdc,1777066860000,2026-04-24T21:41:00Z,1,1,0,0.197508,0,0.197508,0.197508,100,0.197508,0.197508,0.098754,0.098754,0.098754
doge-usdc,1777066920000,2026-04-24T21:42:00Z,6,2,4,31.00436,908.767401,-877.763041,939.771761,3.2991372253,156.628626833,469.240992,0.0987466387517,0.098739,0.098755
doge-usdc,1777067040000,2026-04-24T21:44:00Z,5,3,2,31.097448,47.874332,-16.776884,78.97178,39.3779246207,15.794356,47.67693,0.098714725,0.098701,0.09874
doge-usdc,1777067100000,2026-04-24T21:45:00Z,4,2,2,503.316993,128.2723,375.044693,631.589293,79.6905518473,157.89732325,502.724937,0.0987012491014,0.098671,0.098709
doge-usdc,1777067160000,2026-04-24T21:46:00Z,17,1,16,174.335408,15886.705884,-15712.370476,16061.041292,1.08545520076,944.767134824,2695.218032,0.0986289941355,0.098599,0.098668
doge-usdc,1777067220000,2026-04-24T21:47:00Z,1,0,1,0,50.563845,-50.563845,50.563845,0,50.563845,50.563845,0.098565,0.098565,0.098565
doge-usdc,1777067280000,2026-04-24T21:48:00Z,7,3,4,50.998564,633.653776,-582.655212,684.65234,7.44882636346,97.8074771429,302.077846,0.0986815134044,0.098637,0.098686
doge-usdc,1777067340000,2026-04-24T21:49:00Z,5,2,3,122.589479,1680.560365,-1557.970886,1803.149844,6.79862959853,360.6299688,832.813724,0.0986945727422,0.098678,0.098709
doge-usdc,1777067400000,2026-04-24T21:50:00Z,1,0,1,0,15.58512,-15.58512,15.58512,0,15.58512,15.58512,0.09864,0.09864,0.09864
doge-usdc,1777067460000,2026-04-24T21:51:00Z,1,1,0,14.4029,0,14.4029,14.4029,100,14.4029,14.4029,0.09865,0.09865,0.09865
doge-usdc,1777067520000,2026-04-24T21:52:00Z,2,1,1,14.012844,50.728716,-36.715872,64.74156,21.6442791925,32.37078,50.728716,0.098691402439,0.098682,0.098694
doge-usdc,1777067640000,2026-04-24T21:54:00Z,3,0,3,0,2331.353616,-2331.353616,2331.353616,0,777.117872,1550.035936,0.0986524041977,0.098631,0.098653
doge-usdc,1777067700000,2026-04-24T21:55:00Z,1,1,0,27.330205,0,27.330205,27.330205,100,27.330205,27.330205,0.098665,0.098665,0.098665
doge-usdc,1777067760000,2026-04-24T21:56:00Z,1,1,0,0.690417,0,0.690417,0.690417,100,0.690417,0.690417,0.098631,0.098631,0.098631
doge-usdc,1777067820000,2026-04-24T21:57:00Z,1,1,0,4.833752,0,4.833752,4.833752,100,4.833752,4.833752,0.098648,0.098648,0.098648
doge-usdc,1777067880000,2026-04-24T21:58:00Z,7,0,7,0,25156.492657,-25156.492657,25156.492657,0,3593.78466529,14582.23702,0.0986931637099,0.098683,0.0987
doge-usdc,1777067940000,2026-04-24T21:59:00Z,1,1,0,1643.556342,0,1643.556342,1643.556342,100,1643.556342,1643.556342,0.098641,0.098641,0.098641
doge-usdc,1777068000000,2026-04-24T22:00:00Z,17,2,15,149.215851,2492.048605,-2342.832754,2641.264456,5.64940972348,155.368497412,401.333608,0.09862824705,0.098606,0.098666
doge-usdc,1777068060000,2026-04-24T22:01:00Z,4,1,3,72.1935,3036.884567,-2964.691067,3109.078067,2.322022749,777.26951675,3006.910584,0.0985850926531,0.098584,0.098625
doge-usdc,1777068120000,2026-04-24T22:02:00Z,9,2,7,1314.006845,2681.166006,-1367.159161,3995.172851,32.8898621913,443.908094556,999.29984,0.0985294675693,0.098501,0.098584
doge-usdc,1777068180000,2026-04-24T22:03:00Z,25,5,20,1043.601822,129688.705455,-128645.103633,130732.307277,0.798273849622,5229.29229108,76059.871272,0.0984771876962,0.098469,0.098506
doge-usdc,1777068240000,2026-04-24T22:04:00Z,15,1,14,17.318576,13955.804938,-13938.486362,13973.123514,0.123942051916,931.5415676,3915.835656,0.0984306983988,0.098375,0.098471
doge-usdc,1777068300000,2026-04-24T22:05:00Z,6,0,6,0,1890.669269,-1890.669269,1890.669269,0,315.111544833,934.2205,0.0983494209842,0.098339,0.098391
doge-usdc,1777068360000,2026-04-24T22:06:00Z,10,6,4,283.88102,240.619308,43.261712,524.500328,54.1240881741,52.4500328,212.997942,0.0983130886598,0.098264,0.098337
doge-usdc,1777068420000,2026-04-24T22:07:00Z,3,1,2,1.081894,195.230705,-194.148811,196.312599,0.551107776837,65.437533,195.132352,0.098353005511,0.098353,0.098354
doge-usdc,1777068480000,2026-04-24T22:08:00Z,8,3,5,406.790472,752.083681,-345.293209,1158.874153,35.102212863,144.859269125,515.520483,0.0983597142251,0.098349,0.098385
doge-usdc,1777068540000,2026-04-24T22:09:00Z,1,1,0,0.098301,0,0.098301,0.098301,100,0.098301,0.098301,0.098301,0.098301,0.098301
doge-usdc,1777068600000,2026-04-24T22:10:00Z,3,1,2,705.111542,46.577895,658.533647,751.689437,93.8035719664,250.563145667,705.111542,0.0982472143511,0.098245,0.09828
doge-usdc,1777068660000,2026-04-24T22:11:00Z,1,1,0,74.18177,0,74.18177,74.18177,100,74.18177,74.18177,0.098254,0.098254,0.098254
doge-usdc,1777068720000,2026-04-24T22:12:00Z,7,3,4,224.379388,4114.25762,-3889.878232,4338.637008,5.17165615806,619.805286857,2169.456003,0.0982369978037,0.098192,0.098243
doge-usdc,1777068780000,2026-04-24T22:13:00Z,14,14,0,11204.587116,0,11204.587116,11204.587116,100,800.327651143,2599.319845,0.0981954087551,0.098192,0.098257
doge-usdc,1777068840000,2026-04-24T22:14:00Z,8,8,0,1118.738028,0,1118.738028,1118.738028,100,139.8422535,484.524612,0.0982383234984,0.098221,0.098241
doge-usdc,1777068900000,2026-04-24T22:15:00Z,16,14,2,7071.934748,29.4726,7042.462148,7101.407348,99.5849752231,443.83795925,2004.99906,0.0982621744569,0.098236,0.098265
doge-usdc,1777068960000,2026-04-24T22:16:00Z,4,2,2,23.973732,0.196504,23.777228,24.170236,99.1870000773,6.042559,11.986866,0.0982529918699,0.098252,0.098253
doge-usdc,1777069020000,2026-04-24T22:17:00Z,21,3,18,70.475888,5329.576848,-5259.10096,5400.052736,1.30509629156,257.145368381,898.592326,0.0982917915506,0.098269,0.098314
doge-usdc,1777069080000,2026-04-24T22:18:00Z,7,2,5,59.98313,1816.420248,-1756.437118,1876.403378,3.19670763245,268.057625429,749.712875,0.0983233796898,0.098323,0.098333
doge-usdc,1777069140000,2026-04-24T22:19:00Z,2,1,1,33.814168,17.30784,16.506328,51.122008,66.1440528705,25.561004,33.814168,0.0983115538462,0.098297,0.09834
doge-usdc,1777069200000,2026-04-24T22:20:00Z,8,6,2,1499.895795,506.897001,992.998794,2006.792796,74.7409397716,250.8490995,928.91184,0.0983336336731,0.098293,0.098375
doge-usdc,1777069260000,2026-04-24T22:21:00Z,6,2,4,50.423287,679.314096,-628.890809,729.737383,6.9097853796,121.622897167,304.081414,0.0982811290236,0.098257,0.098299
doge-usdc,1777069320000,2026-04-24T22:22:00Z,6,0,6,0,5943.88365,-5943.88365,5943.88365,0,990.647275,3140.5572,0.0982931264573,0.098286,0.098296
doge-usdc,1777069380000,2026-04-24T22:23:00Z,4,4,0,596.009136,0,596.009136,596.009136,100,149.002284,549.799848,0.0983188940944,0.098313,0.098319
doge-usdc,1777069440000,2026-04-24T22:24:00Z,2,1,1,31.167757,716.9859,-685.818143,748.153657,4.16595664652,374.0768285,716.9859,0.0983248333552,0.098321,0.098325
doge-usdc,1777069500000,2026-04-24T22:25:00Z,2,1,1,27.424584,4.520972,22.903612,31.945556,85.8478844444,15.972778,27.424584,0.0982940184615,0.098282,0.098296
doge-usdc,1777069560000,2026-04-24T22:26:00Z,4,4,0,3681.833079,0,3681.833079,3681.833079,100,920.45826975,2211.084393,0.0982975512334,0.098285,0.098301
doge-usdc,1777069620000,2026-04-24T22:27:00Z,9,7,2,9910.325289,407.273472,9503.051817,10317.598761,96.0526331617,1146.39986233,2815.888626,0.0983237124029,0.098304,0.098327
doge-usdc,1777069680000,2026-04-24T22:28:00Z,2,1,1,99.966015,44.816592,55.149423,144.782607,69.0455967546,72.3913035,99.966015,0.0982909755601,0.098282,0.098295
doge-usdc,1777069740000,2026-04-24T22:29:00Z,2,1,1,50.032155,63.093192,-13.061037,113.125347,44.2271836744,56.5626735,63.093192,0.0982844022589,0.098276,0.098295
doge-usdc,1777069800000,2026-04-24T22:30:00Z,3,1,2,71.74221,32.627182,39.115028,104.369392,68.7387447845,34.7897973333,71.74221,0.0982762636535,0.098273,0.098277
doge-usdc,1777069860000,2026-04-24T22:31:00Z,12,3,9,40.135765,4296.603777,-4256.468012,4336.739542,0.925482487738,361.394961833,1879.61516,0.0981184991063,0.098101,0.098222
doge-usdc,1777069920000,2026-04-24T22:32:00Z,19,3,16,1083.313476,26891.926618,-25808.613142,27975.240094,3.87240099588,1472.38105758,7341.9291,0.0980091442675,0.097994,0.09809
doge-usdc,1777069980000,2026-04-24T22:33:00Z,3,1,2,200.007795,36.645268,163.362527,236.653063,84.5151938726,78.8843543333,200.007795,0.0979929867495,0.097982,0.097995
doge-usdc,1777070040000,2026-04-24T22:34:00Z,5,2,3,37.331319,27720.75871,-27683.427391,27758.090029,0.134488068023,5551.6180058,22990.362328,0.0979764149636,0.097976,0.097984
doge-usdc,1777070100000,2026-04-24T22:35:00Z,8,3,5,5396.375888,12413.996285,-7017.620397,17810.372173,30.2990630155,2226.29652162,7328.968238,0.0979738494667,0.097973,0.098065
doge-usdc,1777070160000,2026-04-24T22:36:00Z,2,0,2,0,4947.863877,-4947.863877,4947.863877,0,2473.9319385,3409.286787,0.098061,0.098061,0.098061
doge-usdc,1777070220000,2026-04-24T22:37:00Z,3,2,1,1561.051414,402.736527,1158.314887,1963.787941,79.4918525269,654.595980333,1543.98619,0.0980619165585,0.098061,0.098076
doge-usdc,1777070340000,2026-04-24T22:39:00Z,21,4,17,631.510423,7764.33877,-7132.828347,8395.849193,7.52169802581,399.802342524,2134.111748,0.0979027856968,0.097843,0.097954
doge-usdc,1777070400000,2026-04-24T22:40:00Z,4,3,1,197.67546,63.509193,134.166267,261.184653,75.6841788863,65.29616325,168.120044,0.0978586185837,0.097857,0.097878
doge-usdc,1777070460000,2026-04-24T22:41:00Z,6,4,2,705.79781,364.311684,341.486126,1070.109494,65.9556628511,178.351582333,267.13869,0.0978609505258,0.09784,0.097901
doge-usdc,1777070520000,2026-04-24T22:42:00Z,6,6,0,1069.398374,0,1069.398374,1069.398374,100,178.233062333,304.326036,0.0979123213697,0.097894,0.097917
doge-usdc,1777070580000,2026-04-24T22:43:00Z,8,8,0,3479.39622,0,3479.39622,3479.39622,100,434.9245275,1272.804786,0.0978953412864,0.097893,0.097906
doge-usdc,1777070640000,2026-04-24T22:44:00Z,6,5,1,823.347642,31.051418,792.296224,854.39906,96.3657008237,142.399843333,252.52799,0.0979478459246,0.097911,0.097955
doge-usdc,1777070700000,2026-04-24T22:45:00Z,11,6,5,1099.746075,4850.780504,-3751.034429,5950.526579,18.4814916865,540.956961727,3535.041268,0.0979494424619,0.097948,0.097977
doge-usdc,1777070760000,2026-04-24T22:46:00Z,10,5,5,714.40919,985.764245,-271.355055,1700.173435,42.019783117,170.0173435,566.49202,0.0980096521012,0.097984,0.098048
